frame,time_s,role,track_id,x_px,y_px,court_x_m,court_y_m,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,source
370,17.619048,near,,536.000,433.000,3.860520,10.707148,,,,,0,legacy
370,17.619048,far,,561.000,329.000,4.499072,6.349878,,,,,0,legacy
371,17.666667,near,,533.000,430.000,3.819628,10.604317,,,,,0,legacy
371,17.666667,far,,560.000,324.000,4.496293,6.089579,,,,,0,legacy
372,17.714286,near,,534.000,422.000,3.845719,10.324588,,,,,0,legacy
372,17.714286,far,,559.000,320.000,4.490273,5.877131,,,,,0,legacy
373,17.761905,near,,537.000,418.000,3.897480,10.181635,,,,,0,legacy
373,17.761905,far,,559.000,317.000,4.499848,5.715274,,,,,0,legacy
374,17.809524,near,,538.000,416.000,3.915934,10.109367,,,,,0,legacy
374,17.809524,far,,559.000,315.000,4.506303,5.606144,,,,,0,legacy
375,17.857143,near,,545.000,416.000,4.023929,10.109367,,,,,0,legacy
375,17.857143,far,,560.000,316.000,4.521992,5.660833,,,,,0,legacy
376,17.904762,near,,548.000,416.000,4.070212,10.109367,,,,,0,legacy
376,17.904762,far,,560.000,317.000,4.518729,5.715274,,,,,0,legacy
377,17.952381,near,,552.000,417.000,4.129981,10.145567,,,,,0,legacy
377,17.952381,far,,560.000,329.000,4.480690,6.349878,,,,,0,legacy
378,18.000000,near,,552.000,418.000,4.128046,10.181635,,,,,0,legacy
378,18.000000,far,,560.000,330.000,4.477611,6.401252,,,,,0,legacy
379,18.047619,near,,555.000,418.000,4.174159,10.181635,,,,,0,legacy
379,18.047619,far,,551.000,356.000,4.245880,7.662049,,,,,0,legacy
380,18.095238,near,,570.000,414.000,4.414561,10.036562,,,,,0,legacy
380,18.095238,far,,551.000,354.000,4.250751,7.569920,,,,,0,legacy
381,18.142857,near,,572.000,412.000,4.450619,9.963215,,,,,0,legacy
381,18.142857,far,,552.000,355.000,4.265698,7.616081,,,,,0,legacy
382,18.190476,near,,564.000,411.000,4.328604,9.926337,,,,,0,legacy
382,18.190476,far,,550.000,354.000,4.233328,7.569920,,,,,0,legacy
383,18.238095,near,,563.000,408.000,4.319976,9.814872,,,,,0,legacy
383,18.238095,far,,551.000,356.000,4.245880,7.662049,,,,,0,legacy
384,18.285714,near,,569.000,408.000,4.413932,9.814872,,,,,0,legacy
384,18.285714,far,,548.000,356.000,4.193828,7.662049,,,,,0,legacy
385,18.333333,near,,575.000,401.000,4.526897,9.549845,,,,,0,legacy
385,18.333333,far,,549.000,357.000,4.208830,7.707827,,,,,0,legacy
386,18.380952,near,,580.000,398.000,4.614991,9.434092,,,,,0,legacy
386,18.380952,far,,550.000,359.000,4.221406,7.798815,,,,,0,legacy
387,18.428571,near,,585.000,397.000,4.697878,9.395212,,,,,0,legacy
387,18.428571,far,,550.000,358.000,4.223771,7.753415,,,,,0,legacy
388,18.476190,near,,588.000,397.000,4.745845,9.395212,,,,,0,legacy
388,18.476190,far,,547.000,355.000,4.178763,7.616081,,,,,0,legacy
389,18.523810,near,,593.000,394.000,4.835883,9.277674,,,,,0,legacy
389,18.523810,far,,545.000,355.000,4.143989,7.616081,,,,,0,legacy
390,18.571429,near,,596.000,399.000,4.866910,9.472824,,,,,0,legacy
390,18.571429,far,,542.000,356.000,4.089722,7.662049,,,,,0,legacy
391,18.619048,near,,592.000,399.000,4.803198,9.472824,,,,,0,legacy
391,18.619048,far,,542.000,354.000,4.093941,7.569920,,,,,0,legacy
392,18.666667,near,,591.000,399.000,4.787270,9.472824,,,,,0,legacy
392,18.666667,far,,537.000,353.000,4.008766,7.523567,,,,,0,legacy
393,18.714286,near,,591.000,400.000,4.784017,9.511408,,,,,0,legacy
393,18.714286,far,,537.000,353.000,4.008766,7.523567,,,,,0,legacy
394,18.761905,near,,589.000,401.000,4.749042,9.549845,,,,,0,legacy
394,18.761905,far,,536.000,350.000,3.997067,7.383337,,,,,0,legacy
395,18.809524,near,,588.000,402.000,4.730036,9.588137,,,,,0,legacy
395,18.809524,far,,533.000,351.000,3.942539,7.430277,,,,,0,legacy
396,18.857143,near,,580.000,405.000,4.594712,9.702145,,,,,0,legacy
396,18.857143,far,,526.000,350.000,3.821367,7.383337,,,,,0,legacy
397,18.904762,near,,575.000,408.000,4.507887,9.814872,,,,,0,legacy
397,18.904762,far,,523.000,349.000,3.770113,7.336200,,,,,0,legacy
398,18.952381,near,,571.000,409.000,4.442692,9.852166,,,,,0,legacy
398,18.952381,far,,520.000,348.000,3.718641,7.288863,,,,,0,legacy
399,19.000000,near,,566.000,405.000,4.374242,9.702145,,,,,0,legacy
399,19.000000,far,,508.000,348.000,3.506911,7.288863,,,,,0,legacy
400,19.047619,near,,559.000,405.000,4.264007,9.702145,,,,,0,legacy
400,19.047619,far,,505.000,349.000,3.453187,7.336200,,,,,0,legacy
401,19.095238,near,,548.000,413.000,4.075738,9.999957,,,,,0,legacy
401,19.095238,far,,501.000,348.000,3.383402,7.288863,,,,,0,legacy
402,19.142857,near,,540.000,417.000,3.945188,10.145567,,,,,0,legacy
402,19.142857,far,,505.000,344.000,3.457179,7.097500,,,,,0,legacy
403,19.190476,near,,534.000,418.000,3.851367,10.181635,,,,,0,legacy
403,19.190476,far,,500.000,346.000,3.366977,7.193588,,,,,0,legacy
404,19.238095,near,,529.000,418.000,3.774512,10.181635,,,,,0,legacy
404,19.238095,far,,492.000,342.000,3.226481,7.000590,,,,,0,legacy
405,19.285714,near,,524.000,418.000,3.697656,10.181635,,,,,0,legacy
405,19.285714,far,,492.000,344.000,3.225850,7.097500,,,,,0,legacy
406,19.333333,near,,517.000,425.000,3.583553,10.430439,,,,,0,legacy
406,19.333333,far,,480.000,343.000,3.012174,7.049148,,,,,0,legacy
407,19.380952,near,,514.000,425.000,3.538026,10.430439,,,,,0,legacy
407,19.380952,far,,475.000,343.000,2.923012,7.049148,,,,,0,legacy
408,19.428571,near,,512.000,427.000,3.506121,10.500368,,,,,0,legacy
408,19.428571,far,,470.000,342.000,2.833326,7.000590,,,,,0,legacy
409,19.476190,near,,508.000,426.000,3.446304,10.465467,,,,,0,legacy
409,19.476190,far,,465.000,327.000,2.732879,6.246449,,,,,0,legacy
410,19.523810,near,,505.000,424.000,3.402034,10.395284,,,,,0,legacy
410,19.523810,far,,463.000,322.000,2.691677,5.983830,,,,,0,legacy
411,19.571429,near,,500.000,424.000,3.326018,10.395284,,,,,0,legacy
411,19.571429,far,,457.000,320.000,2.577419,5.877131,,,,,0,legacy
412,19.619048,near,,494.000,428.000,3.233669,10.535143,,,,,0,legacy
412,19.619048,far,,449.000,325.000,2.434620,6.142101,,,,,0,legacy
413,19.666667,near,,489.000,439.000,3.156649,10.909531,,,,,0,legacy
413,19.666667,far,,446.000,324.000,2.377427,6.089579,,,,,0,legacy
414,19.714286,near,,488.000,445.000,3.141184,11.107656,,,,,0,legacy
414,19.714286,far,,440.000,324.000,2.265908,6.089579,,,,,0,legacy
415,19.761905,near,,488.000,446.000,3.141074,11.140273,,,,,0,legacy
415,19.761905,far,,439.000,333.000,2.263642,6.554029,,,,,0,legacy
416,19.809524,near,,486.000,443.000,3.112015,11.042079,,,,,0,legacy
416,19.809524,far,,436.000,329.000,2.201323,6.349878,,,,,0,legacy
417,19.857143,near,,481.000,445.000,3.038680,11.107656,,,,,0,legacy
417,19.857143,far,,430.000,330.000,2.093199,6.401252,,,,,0,legacy
418,19.904762,near,,479.000,446.000,3.009514,11.140273,,,,,0,legacy
418,19.904762,far,,427.000,336.000,2.051704,6.704818,,,,,0,legacy
419,19.952381,near,,474.000,445.000,2.936176,11.107656,,,,,0,legacy
419,19.952381,far,,416.000,341.000,1.865714,6.951823,,,,,0,legacy
420,20.000000,near,,470.000,445.000,2.877603,11.107656,,,,,0,legacy
420,20.000000,far,,415.000,341.000,1.847805,6.951823,,,,,0,legacy
421,20.047619,near,,467.000,443.000,2.832811,11.042079,,,,,0,legacy
421,20.047619,far,,418.000,341.000,1.901532,6.951823,,,,,0,legacy
422,20.095238,near,,453.000,443.000,2.627082,11.042079,,,,,0,legacy
422,20.095238,far,,418.000,340.000,1.899003,6.902847,,,,,0,legacy
423,20.142857,near,,446.000,440.000,2.521276,10.942844,,,,,0,legacy
423,20.142857,far,,417.000,340.000,1.881055,6.902847,,,,,0,legacy
424,20.190476,near,,437.000,441.000,2.389539,10.976039,,,,,0,legacy
424,20.190476,far,,416.000,340.000,1.863108,6.902847,,,,,0,legacy
425,20.238095,near,,429.000,441.000,2.271564,10.976039,,,,,0,legacy
425,20.238095,far,,415.000,340.000,1.845160,6.902847,,,,,0,legacy
426,20.285714,near,,418.000,438.000,2.104188,10.876100,,,,,0,legacy
426,20.285714,far,,414.000,340.000,1.827213,6.902847,,,,,0,legacy
427,20.333333,near,,390.000,440.000,1.693993,10.942844,,,,,0,legacy
427,20.333333,far,,413.000,340.000,1.809265,6.902847,,,,,0,legacy
428,20.380952,near,,380.000,443.000,1.554352,11.042079,,,,,0,legacy
428,20.380952,far,,420.000,341.000,1.937350,6.951823,,,,,0,legacy
429,20.428571,near,,377.000,438.000,1.496349,10.876100,,,,,0,legacy
429,20.428571,far,,420.000,343.000,1.942223,7.049148,,,,,0,legacy
430,20.476190,near,,368.000,443.000,1.378013,11.042079,,,,,0,legacy
430,20.476190,far,,420.000,342.000,1.939792,7.000590,,,,,0,legacy
431,20.523810,near,,351.000,442.000,1.124762,11.009118,,,,,0,legacy
431,20.523810,far,,420.000,341.000,1.937350,6.951823,,,,,0,legacy
432,20.571429,near,,344.000,445.000,1.032535,11.107656,,,,,0,legacy
432,20.571429,far,,421.000,340.000,1.952845,6.902847,,,,,0,legacy
433,20.619048,near,,337.000,446.000,0.933791,11.140273,,,,,0,legacy
433,20.619048,far,,424.000,346.000,2.020331,7.193588,,,,,0,legacy
434,20.666667,near,,335.000,446.000,0.904556,11.140273,,,,,0,legacy
434,20.666667,far,,424.000,345.000,2.018082,7.145646,,,,,0,legacy
435,20.714286,near,,338.000,445.000,0.944674,11.107656,,,,,0,legacy
435,20.714286,far,,424.000,346.000,2.020331,7.193588,,,,,0,legacy
436,20.761905,near,,342.000,445.000,1.003248,11.107656,,,,,0,legacy
436,20.761905,far,,425.000,349.000,2.044631,7.336200,,,,,0,legacy
437,20.809524,near,,344.000,446.000,1.036115,11.140273,,,,,0,legacy
437,20.809524,far,,423.000,350.000,2.011666,7.383337,,,,,0,legacy
438,20.857143,near,,356.000,445.000,1.208255,11.107656,,,,,0,legacy
438,20.857143,far,,421.000,354.000,1.985722,7.569920,,,,,0,legacy
439,20.904762,near,,368.000,446.000,1.386942,11.140273,,,,,0,legacy
439,20.904762,far,,423.000,357.000,2.027148,7.707827,,,,,0,legacy
440,20.952381,near,,374.000,446.000,1.474649,11.140273,,,,,0,legacy
440,20.952381,far,,420.000,355.000,1.970609,7.616081,,,,,0,legacy
441,21.000000,near,,385.000,441.000,1.622704,10.976039,,,,,0,legacy
441,21.000000,far,,422.000,355.000,2.005384,7.616081,,,,,0,legacy
442,21.047619,near,,395.000,441.000,1.770172,10.976039,,,,,0,legacy
442,21.047619,far,,426.000,354.000,2.072838,7.569920,,,,,0,legacy
443,21.095238,near,,417.000,446.000,2.103213,11.140273,,,,,0,legacy
443,21.095238,far,,436.000,354.000,2.247071,7.569920,,,,,0,legacy
444,21.142857,near,,423.000,450.000,2.197090,11.269604,,,,,0,legacy
444,21.142857,far,,441.000,354.000,2.334188,7.569920,,,,,0,legacy
445,21.190476,near,,426.000,449.000,2.239180,11.237440,,,,,0,legacy
445,21.190476,far,,445.000,354.000,2.403881,7.569920,,,,,0,legacy
446,21.238095,near,,428.000,450.000,2.269671,11.269604,,,,,0,legacy
446,21.238095,far,,447.000,354.000,2.438727,7.569920,,,,,0,legacy
447,21.285714,near,,432.000,451.000,2.329038,11.301656,,,,,0,legacy
447,21.285714,far,,448.000,353.000,2.454850,7.523567,,,,,0,legacy
448,21.333333,near,,430.000,441.000,2.286311,10.976039,,,,,0,legacy
448,21.333333,far,,447.000,349.000,2.431984,7.336200,,,,,0,legacy
449,21.380952,near,,426.000,441.000,2.227324,10.976039,,,,,0,legacy
449,21.380952,far,,445.000,346.000,2.392431,7.193588,,,,,0,legacy
450,21.428571,near,,423.000,433.000,2.170254,10.707148,,,,,0,legacy
450,21.428571,far,,442.000,342.000,2.332947,7.000590,,,,,0,legacy
451,21.476190,near,,418.000,430.000,2.090153,10.604317,,,,,0,legacy
451,21.476190,far,,,,,,,,,,0,missing
452,21.523810,near,,413.000,424.000,2.003342,10.395284,,,,,0,legacy
452,21.523810,far,,,,,,,,,,0,missing
453,21.571429,near,,408.000,419.000,1.916752,10.217570,,,,,0,legacy
453,21.571429,far,,,,,,,,,,0,missing
454,21.619048,near,,404.000,418.000,1.853130,10.181635,,,,,0,legacy
454,21.619048,far,,,,,,,,,,0,missing
455,21.666667,near,,500.000,461.000,3.310399,11.616167,,,,,0,legacy
455,21.666667,far,,493.000,353.000,3.240537,7.523567,,,,,0,legacy
456,21.714286,near,,499.000,462.000,3.295785,11.647029,,,,,0,legacy
456,21.714286,far,,490.000,353.000,3.188158,7.523567,,,,,0,legacy
457,21.761905,near,,494.000,462.000,3.224687,11.647029,,,,,0,legacy
457,21.761905,far,,489.000,354.000,3.170506,7.569920,,,,,0,legacy
458,21.809524,near,,491.000,462.000,3.182028,11.647029,,,,,0,legacy
458,21.809524,far,,488.000,352.000,3.153395,7.477020,,,,,0,legacy
459,21.857143,near,,482.000,438.000,3.053011,10.876100,,,,,0,legacy
459,21.857143,far,,484.000,352.000,3.083410,7.477020,,,,,0,legacy
460,21.904762,near,,474.000,417.000,2.928828,10.145567,,,,,0,legacy
460,21.904762,far,,483.000,352.000,3.065914,7.477020,,,,,0,legacy
461,21.952381,near,,469.000,420.000,2.853078,10.253374,,,,,0,legacy
461,21.952381,far,,481.000,352.000,3.030921,7.477020,,,,,0,legacy
462,22.000000,near,,464.000,418.000,2.775393,10.181635,,,,,0,legacy
462,22.000000,far,,480.000,352.000,3.013425,7.477020,,,,,0,legacy
463,22.047619,near,,461.000,417.000,2.728636,10.145567,,,,,0,legacy
463,22.047619,far,,479.000,352.000,2.995929,7.477020,,,,,0,legacy
464,22.095238,near,,441.000,419.000,2.423065,10.217570,,,,,0,legacy
464,22.095238,far,,479.000,343.000,2.994342,7.049148,,,,,0,legacy
465,22.142857,near,,432.000,430.000,2.300698,10.604317,,,,,0,legacy
465,22.142857,far,,479.000,343.000,2.994342,7.049148,,,,,0,legacy
466,22.190476,near,,423.000,441.000,2.183083,10.976039,,,,,0,legacy
466,22.190476,far,,481.000,347.000,3.030418,7.241326,,,,,0,legacy
467,22.238095,near,,413.000,454.000,2.059016,11.397150,,,,,0,legacy
467,22.238095,far,,481.000,345.000,3.030213,7.145646,,,,,0,legacy
468,22.285714,near,,399.000,459.000,1.867644,11.554126,,,,,0,legacy
468,22.285714,far,,483.000,348.000,3.065807,7.288863,,,,,0,legacy
469,22.333333,near,,371.000,500.000,1.573078,12.746647,,,,,0,legacy
469,22.333333,far,,480.000,352.000,3.013425,7.477020,,,,,0,legacy
470,22.380952,near,,368.000,510.000,1.557336,13.014158,,,,,0,legacy
470,22.380952,far,,480.000,354.000,3.013696,7.569920,,,,,0,legacy
471,22.428571,near,,361.000,514.000,1.475412,13.118819,,,,,0,legacy
471,22.428571,far,,479.000,358.000,2.996954,7.753415,,,,,0,legacy
472,22.476190,near,,361.000,515.000,1.477915,13.144781,,,,,0,legacy
472,22.476190,far,,479.000,352.000,2.995929,7.477020,,,,,0,legacy
473,22.523810,near,,365.000,517.000,1.534907,13.196460,,,,,0,legacy
473,22.523810,far,,476.000,354.000,2.944003,7.569920,,,,,0,legacy
474,22.571429,near,,373.000,515.000,1.634427,13.144781,,,,,0,legacy
474,22.571429,far,,470.000,352.000,2.838462,7.477020,,,,,0,legacy
475,22.619048,near,,381.000,497.000,1.700020,12.664717,,,,,0,legacy
475,22.619048,far,,466.000,351.000,2.767826,7.430277,,,,,0,legacy
476,22.666667,near,,394.000,498.000,1.876410,12.692115,,,,,0,legacy
476,22.666667,far,,456.000,350.000,2.591473,7.383337,,,,,0,legacy
477,22.714286,near,,403.000,479.000,1.962993,12.156057,,,,,0,legacy
477,22.714286,far,,455.000,349.000,2.572839,7.336200,,,,,0,legacy
478,22.761905,near,,403.000,482.000,1.968503,12.242927,,,,,0,legacy
478,22.761905,far,,453.000,349.000,2.537625,7.336200,,,,,0,legacy
479,22.809524,near,,403.000,477.000,1.959290,12.097663,,,,,0,legacy
479,22.809524,far,,450.000,348.000,2.483550,7.288863,,,,,0,legacy
480,22.857143,near,,408.000,474.000,2.023362,12.009340,,,,,0,legacy
480,22.857143,far,,446.000,347.000,2.411565,7.241326,,,,,0,legacy
481,22.904762,near,,411.000,468.000,2.054919,11.830016,,,,,0,legacy
481,22.904762,far,,442.000,346.000,2.339274,7.193588,,,,,0,legacy
482,22.952381,near,,411.000,459.000,2.039154,11.554126,,,,,0,legacy
482,22.952381,far,,437.000,346.000,2.250679,7.193588,,,,,0,legacy
483,23.000000,near,,405.000,455.000,1.945644,11.428761,,,,,0,legacy
483,23.000000,far,,432.000,346.000,2.162083,7.193588,,,,,0,legacy
484,23.047619,near,,402.000,450.000,1.892251,11.269604,,,,,0,legacy
484,23.047619,far,,428.000,345.000,2.089108,7.145646,,,,,0,legacy
485,23.095238,near,,390.000,436.000,1.684128,10.808880,,,,,0,legacy
485,23.095238,far,,,,,,,,,,0,missing
486,23.142857,near,,386.000,436.000,1.624615,10.808880,,,,,0,legacy
486,23.142857,far,,,,,,,,,,0,missing
487,23.190476,near,,383.000,435.000,1.577306,10.775091,,,,,0,legacy
487,23.190476,far,,,,,,,,,,0,missing
488,23.238095,near,,381.000,439.000,1.558348,10.909531,,,,,0,legacy
488,23.238095,far,,,,,,,,,,0,missing
489,23.285714,near,,379.000,439.000,1.528750,10.909531,,,,,0,legacy
489,23.285714,far,,,,,,,,,,0,missing
490,23.333333,near,,376.000,434.000,1.470103,10.741180,,,,,0,legacy
490,23.333333,far,,,,,,,,,,0,missing
491,23.380952,near,,374.000,433.000,1.437306,10.707148,,,,,0,legacy
491,23.380952,far,,429.000,352.000,2.121113,7.477020,,,,,0,legacy
492,23.428571,near,,372.000,434.000,1.410378,10.741180,,,,,0,legacy
492,23.428571,far,,434.000,350.000,2.204935,7.383337,,,,,0,legacy
493,23.476190,near,,372.000,432.000,1.404392,10.672994,,,,,0,legacy
493,23.476190,far,,438.000,351.000,2.276901,7.430277,,,,,0,legacy
494,23.523810,near,,371.000,431.000,1.386371,10.638717,,,,,0,legacy
494,23.523810,far,,442.000,350.000,2.345494,7.383337,,,,,0,legacy
495,23.571429,near,,371.000,429.000,1.380266,10.569792,,,,,0,legacy
495,23.571429,far,,447.000,350.000,2.433344,7.383337,,,,,0,legacy
496,23.619048,near,,371.000,427.000,1.374117,10.500368,,,,,0,legacy
496,23.619048,far,,452.000,352.000,2.523528,7.477020,,,,,0,legacy
497,23.666667,near,,371.000,426.000,1.371025,10.465467,,,,,0,legacy
497,23.666667,far,,454.000,352.000,2.558521,7.477020,,,,,0,legacy
498,23.714286,near,,373.000,423.000,1.392146,10.360001,,,,,0,legacy
498,23.714286,far,,455.000,351.000,2.574962,7.430277,,,,,0,legacy
499,23.761905,near,,375.000,423.000,1.422607,10.360001,,,,,0,legacy
499,23.761905,far,,455.000,351.000,2.574962,7.430277,,,,,0,legacy
500,23.809524,near,,377.000,423.000,1.453069,10.360001,,,,,0,legacy
500,23.809524,far,,455.000,352.000,2.576017,7.477020,,,,,0,legacy
501,23.857143,near,,381.000,429.000,1.530926,10.569792,,,,,0,legacy
501,23.857143,far,,447.000,350.000,2.433344,7.383337,,,,,0,legacy
502,23.904762,near,,380.000,432.000,1.524271,10.672994,,,,,0,legacy
502,23.904762,far,,442.000,348.000,2.342397,7.288863,,,,,0,legacy
503,23.952381,near,,381.000,434.000,1.544760,10.741180,,,,,0,legacy
503,23.952381,far,,435.000,347.000,2.217068,7.241326,,,,,0,legacy
504,24.000000,near,,381.000,435.000,1.547497,10.775091,,,,,0,legacy
504,24.000000,far,,429.000,348.000,2.113023,7.288863,,,,,0,legacy
505,24.047619,near,,382.000,435.000,1.562402,10.775091,,,,,0,legacy
505,24.047619,far,,419.000,352.000,1.946150,7.477020,,,,,0,legacy
506,24.095238,near,,383.000,436.000,1.579981,10.808880,,,,,0,legacy
506,24.095238,far,,425.000,348.000,2.042446,7.288863,,,,,0,legacy
507,24.142857,near,,385.000,435.000,1.607116,10.775091,,,,,0,legacy
507,24.142857,far,,416.000,353.000,1.896138,7.523567,,,,,0,legacy
508,24.190476,near,,390.000,433.000,1.676636,10.707148,,,,,0,legacy
508,24.190476,far,,419.000,350.000,1.941386,7.383337,,,,,0,legacy
509,24.238095,near,,394.000,433.000,1.736468,10.707148,,,,,0,legacy
509,24.238095,far,,421.000,349.000,1.974203,7.336200,,,,,0,legacy
510,24.285714,near,,399.000,431.000,1.806703,10.638717,,,,,0,legacy
510,24.285714,far,,423.000,348.000,2.007158,7.288863,,,,,0,legacy
511,24.333333,near,,410.000,427.000,1.963820,10.500368,,,,,0,legacy
511,24.333333,far,,426.000,346.000,2.055769,7.193588,,,,,0,legacy
512,24.380952,near,,417.000,431.000,2.076917,10.638717,,,,,0,legacy
512,24.380952,far,,428.000,347.000,2.093298,7.241326,,,,,0,legacy
513,24.428571,near,,423.000,436.000,2.175108,10.808880,,,,,0,legacy
513,24.428571,far,,430.000,350.000,2.134655,7.383337,,,,,0,legacy
514,24.476190,near,,428.000,443.000,2.259709,11.042079,,,,,0,legacy
514,24.476190,far,,433.000,354.000,2.194801,7.569920,,,,,0,legacy
515,24.523810,near,,434.000,443.000,2.347878,11.042079,,,,,0,legacy
515,24.523810,far,,436.000,359.000,2.255654,7.798815,,,,,0,legacy
516,24.571429,near,,433.000,446.000,2.337097,11.140273,,,,,0,legacy
516,24.571429,far,,387.000,363.000,1.424386,7.978556,,,,,0,legacy
517,24.619048,near,,433.000,444.000,2.334492,11.074926,,,,,0,legacy
517,24.619048,far,,385.000,358.000,1.372717,7.753415,,,,,0,legacy
518,24.666667,near,,431.000,438.000,2.296918,10.876100,,,,,0,legacy
518,24.666667,far,,388.000,363.000,1.441488,7.978556,,,,,0,legacy
519,24.714286,near,,428.000,433.000,2.245044,10.707148,,,,,0,legacy
519,24.714286,far,,385.000,358.000,1.372717,7.753415,,,,,0,legacy
520,24.761905,near,,418.000,429.000,2.088370,10.569792,,,,,0,legacy
520,24.761905,far,,381.000,355.000,1.292515,7.616081,,,,,0,legacy
521,24.809524,near,,413.000,424.000,2.003342,10.395284,,,,,0,legacy
521,24.809524,far,,377.000,354.000,1.219096,7.569920,,,,,0,legacy
522,24.857143,near,,398.000,417.000,1.758474,10.145567,,,,,0,legacy
522,24.857143,far,,370.000,350.000,1.080460,7.383337,,,,,0,legacy
523,24.904762,near,,391.000,414.000,1.642737,10.036562,,,,,0,legacy
523,24.904762,far,,367.000,350.000,1.027750,7.383337,,,,,0,legacy
524,24.952381,near,,383.000,416.000,1.524618,10.109367,,,,,0,legacy
524,24.952381,far,,364.000,350.000,0.975041,7.383337,,,,,0,legacy
525,25.000000,near,,377.000,417.000,1.435087,10.145567,,,,,0,legacy
525,25.000000,far,,419.000,359.000,1.962516,7.798815,,,,,0,legacy
526,25.047619,near,,369.000,418.000,1.315143,10.181635,,,,,0,legacy
526,25.047619,far,,417.000,358.000,1.925648,7.753415,,,,,0,legacy
527,25.095238,near,,372.000,411.000,1.338844,9.926337,,,,,0,legacy
527,25.095238,far,,419.000,358.000,1.960207,7.753415,,,,,0,legacy
528,25.142857,near,,370.000,409.000,1.301073,9.852166,,,,,0,legacy
528,25.142857,far,,421.000,357.000,1.992518,7.707827,,,,,0,legacy
529,25.190476,near,,368.000,409.000,1.269813,9.852166,,,,,0,legacy
529,25.190476,far,,427.000,354.000,2.090261,7.569920,,,,,0,legacy
530,25.238095,near,,368.000,410.000,1.273192,9.889320,,,,,0,legacy
530,25.238095,far,,434.000,351.000,2.206769,7.430277,,,,,0,legacy
531,25.285714,near,,368.000,409.000,1.269813,9.852166,,,,,0,legacy
531,25.285714,far,,439.000,353.000,2.297712,7.523567,,,,,0,legacy
532,25.333333,near,,365.000,411.000,1.229843,9.926337,,,,,0,legacy
532,25.333333,far,,451.000,358.000,2.513138,7.753415,,,,,0,legacy
533,25.380952,near,,363.000,407.000,1.184575,9.777437,,,,,0,legacy
533,25.380952,far,,454.000,359.000,2.566036,7.798815,,,,,0,legacy
534,25.428571,near,,365.000,405.000,1.208928,9.702145,,,,,0,legacy
534,25.428571,far,,455.000,360.000,2.584300,7.844028,,,,,0,legacy
535,25.476190,near,,366.000,405.000,1.224676,9.702145,,,,,0,legacy
535,25.476190,far,,456.000,359.000,2.600523,7.798815,,,,,0,legacy
536,25.523810,near,,368.000,404.000,1.252729,9.664286,,,,,0,legacy
536,25.523810,far,,456.000,360.000,2.601508,7.844028,,,,,0,legacy
537,25.571429,near,,368.000,404.000,1.252729,9.664286,,,,,0,legacy
537,25.571429,far,,455.000,360.000,2.584300,7.844028,,,,,0,legacy
538,25.619048,near,,369.000,408.000,1.282081,9.814872,,,,,0,legacy
538,25.619048,far,,454.000,360.000,2.567092,7.844028,,,,,0,legacy
539,25.666667,near,,373.000,410.000,1.351195,9.889320,,,,,0,legacy
539,25.666667,far,,451.000,360.000,2.515468,7.844028,,,,,0,legacy
540,25.714286,near,,372.000,411.000,1.338844,9.926337,,,,,0,legacy
540,25.714286,far,,447.000,359.000,2.445332,7.798815,,,,,0,legacy
541,25.761905,near,,372.000,412.000,1.342082,9.963215,,,,,0,legacy
541,25.761905,far,,442.000,356.000,2.354631,7.662049,,,,,0,legacy
542,25.809524,near,,373.000,412.000,1.357624,9.963215,,,,,0,legacy
542,25.809524,far,,438.000,356.000,2.285228,7.662049,,,,,0,legacy
543,25.857143,near,,374.000,412.000,1.373167,9.963215,,,,,0,legacy
543,25.857143,far,,431.000,361.000,2.173175,7.889055,,,,,0,legacy
544,25.904762,near,,377.000,412.000,1.419795,9.963215,,,,,0,legacy
544,25.904762,far,,425.000,361.000,2.070140,7.889055,,,,,0,legacy
545,25.952381,near,,379.000,412.000,1.450880,9.963215,,,,,0,legacy
545,25.952381,far,,422.000,361.000,2.018622,7.889055,,,,,0,legacy
546,26.000000,near,,381.000,411.000,1.478989,9.926337,,,,,0,legacy
546,26.000000,far,,421.000,363.000,2.005861,7.978556,,,,,0,legacy
547,26.047619,near,,384.000,411.000,1.525704,9.926337,,,,,0,legacy
547,26.047619,far,,417.000,363.000,1.937452,7.978556,,,,,0,legacy
548,26.095238,near,,393.000,406.000,1.652556,9.739862,,,,,0,legacy
548,26.095238,far,,424.000,362.000,2.055072,7.933898,,,,,0,legacy
549,26.142857,near,,397.000,408.000,1.720540,9.814872,,,,,0,legacy
549,26.142857,far,,421.000,363.000,2.005861,7.978556,,,,,0,legacy
550,26.190476,near,,400.000,410.000,1.772416,9.889320,,,,,0,legacy
550,26.190476,far,,419.000,364.000,1.973918,8.023033,,,,,0,legacy
551,26.238095,near,,401.000,413.000,1.795208,9.999957,,,,,0,legacy
551,26.238095,far,,420.000,367.000,1.997612,8.155377,,,,,0,legacy
552,26.285714,near,,402.000,412.000,1.808362,9.963215,,,,,0,legacy
552,26.285714,far,,418.000,367.000,1.963686,8.155377,,,,,0,legacy
553,26.333333,near,,401.000,411.000,1.790422,9.926337,,,,,0,legacy
553,26.333333,far,,416.000,366.000,1.927421,8.111442,,,,,0,legacy
554,26.380952,near,,400.000,408.000,1.767518,9.814872,,,,,0,legacy
554,26.380952,far,,413.000,365.000,1.873976,8.067327,,,,,0,legacy
