frame,time_s,role,track_id,x_px,y_px,court_x_m,court_y_m,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,source
329,15.666667,far,60,470.000,437.000,2.833815,1.942288,434.810,313.583,508.732,452.401,0.912893,detected
330,15.714286,near,,566.000,418.000,3.983909,9.158781,,,,,0.000000,tracked
330,15.714286,far,60,470.000,441.000,2.837558,1.670692,431.602,314.356,512.224,457.820,0.932823,detected
331,15.761905,near,,565.000,418.000,3.971789,9.158386,,,,,0.000000,tracked
331,15.761905,far,60,469.000,450.000,2.835278,1.103923,429.984,323.495,513.003,462.487,0.932880,detected
332,15.809524,near,,,,,,,,,,0.000000,missing
332,15.809524,far,60,469.000,452.000,2.837021,0.985488,428.465,331.652,512.962,464.167,0.928236,detected
333,15.857143,near,,,,,,,,,,0.000000,missing
333,15.857143,far,60,470.000,449.000,2.844542,1.163805,427.300,339.294,513.218,465.362,0.925747,detected
334,15.904762,near,,,,,,,,,,0.000000,missing
334,15.904762,far,60,474.000,450.000,2.885735,1.102321,428.333,342.044,518.769,465.844,0.926827,detected
335,15.952381,near,,,,,,,,,,0.000000,missing
335,15.952381,far,60,475.000,449.000,2.895275,1.162178,431.847,342.176,528.552,465.242,0.917765,detected
336,16.000000,near,,,,,,,,,,0.000000,missing
336,16.000000,far,60,481.000,452.000,2.956746,0.981761,438.770,343.190,541.552,464.523,0.917385,detected
337,16.047619,near,,,,,,,,,,0.000000,missing
337,16.047619,far,60,485.000,453.000,2.996608,0.922346,447.207,346.100,555.609,464.807,0.924926,detected
338,16.095238,near,,,,,,,,,,0.000000,missing
338,16.095238,far,60,498.000,453.000,3.125382,0.918376,474.099,354.591,584.477,464.657,0.912581,detected
339,16.142857,near,,,,,,,,,,0.000000,missing
339,16.142857,far,60,503.000,451.000,3.176850,1.033668,494.266,361.535,607.460,464.430,0.909711,detected
340,16.190476,near,,,,,,,,,,0.000000,missing
340,16.190476,far,60,516.000,454.000,3.301726,0.855488,508.961,368.881,622.894,464.078,0.918526,detected
341,16.238095,near,,,,,,,,,,0.000000,missing
341,16.238095,far,60,523.000,452.000,3.374601,0.968752,523.137,373.188,639.942,464.355,0.915393,detected
342,16.285714,near,,,,,,,,,,0.000000,missing
342,16.285714,far,60,536.000,447.000,3.517856,1.264164,536.107,374.892,656.115,463.840,0.921755,detected
343,16.333333,near,,,,,,,,,,0.000000,missing
343,16.333333,far,60,556.000,440.000,3.751161,1.705315,554.332,377.037,673.752,462.331,0.919994,detected
344,16.380952,near,,,,,,,,,,0.000000,missing
344,16.380952,far,60,571.000,439.000,3.915141,1.766638,560.992,376.439,684.499,462.596,0.910771,detected
345,16.428571,near,,,,,,,,,,0.000000,missing
345,16.428571,far,60,618.000,444.000,4.372965,1.423505,566.570,374.933,694.192,463.021,0.907491,detected
346,16.476190,near,,,,,,,,,,0.000000,missing
346,16.476190,far,60,620.000,444.000,4.393508,1.422814,571.580,372.030,702.542,462.250,0.909387,detected
347,16.523810,near,,,,,,,,,,0.000000,missing
347,16.523810,far,60,613.000,442.000,4.336851,1.553239,575.515,369.492,709.461,462.114,0.917033,detected
348,16.571429,near,,,,,,,,,,0.000000,missing
348,16.571429,far,60,636.000,439.000,4.603373,1.742249,579.962,363.672,712.591,455.895,0.907068,detected
349,16.619048,near,,,,,,,,,,0.000000,missing
349,16.619048,far,60,638.000,439.000,4.624469,1.741503,576.217,348.110,722.738,452.554,0.896988,detected
350,16.666667,near,,,,,,,,,,0.000000,missing
350,16.666667,far,60,649.000,439.000,4.740418,1.737393,576.165,339.697,728.657,450.944,0.908822,detected
351,16.714286,near,,,,,,,,,,0.000000,missing
351,16.714286,far,60,649.000,436.000,4.771552,1.941416,573.512,329.363,734.725,450.149,0.898647,detected
352,16.761905,near,,,,,,,,,,0.000000,missing
352,16.761905,far,60,653.000,432.000,4.858738,2.223368,571.840,320.093,739.900,449.856,0.896614,detected
353,16.809524,near,,,,,,,,,,0.000000,missing
353,16.809524,far,60,645.000,434.000,4.749530,2.083139,568.815,313.665,739.532,450.095,0.883355,detected
354,16.857143,near,,,,,,,,,,0.000000,missing
354,16.857143,far,60,631.000,432.000,4.617004,2.232564,559.804,305.489,731.991,450.891,0.897006,detected
355,16.904762,near,,,,,,,,,,0.000000,missing
355,16.904762,far,60,627.000,435.000,4.544634,2.019814,558.145,301.871,724.573,450.883,0.888890,detected
356,16.952381,near,,,,,,,,,,0.000000,missing
356,16.952381,far,60,628.000,439.000,4.518937,1.745241,560.640,298.056,724.128,452.911,0.895428,detected
357,17.000000,near,,,,,,,,,,0.000000,missing
357,17.000000,far,60,628.000,439.000,4.518937,1.745241,564.427,298.838,719.379,453.432,0.888835,detected
358,17.047619,near,,,,,,,,,,0.000000,missing
358,17.047619,far,60,626.000,440.000,4.489077,1.679428,569.210,298.981,717.624,453.462,0.902781,detected
359,17.095238,near,,,,,,,,,,0.000000,missing
359,17.095238,far,60,616.000,441.000,4.375977,1.617261,563.240,294.519,710.164,453.151,0.908413,detected
360,17.142857,near,,,,,,,,,,0.000000,missing
360,17.142857,far,60,611.000,440.000,4.331437,1.684957,555.807,290.489,701.768,452.701,0.923469,detected
361,17.190476,near,,,,,,,,,,0.000000,missing
361,17.190476,far,60,604.000,440.000,4.257781,1.687541,548.734,289.038,692.549,452.350,0.923275,detected
362,17.238095,near,,,,,,,,,,0.000000,missing
362,17.238095,far,60,596.000,439.000,4.180439,1.757237,541.290,288.417,682.190,452.414,0.923882,detected
363,17.285714,near,,,,,,,,,,0.000000,missing
363,17.285714,far,60,585.000,441.000,4.051410,1.628534,539.605,296.069,671.648,453.994,0.894346,detected
364,17.333333,near,,,,,,,,,,0.000000,missing
364,17.333333,far,60,562.000,442.000,3.805177,1.571520,525.762,298.031,655.705,457.159,0.899357,detected
365,17.380952,near,,,,,,,,,,0.000000,missing
365,17.380952,far,60,552.000,449.000,3.673159,1.137233,517.944,299.641,646.082,459.932,0.914268,detected
366,17.428571,near,,,,,,,,,,0.000000,missing
366,17.428571,far,60,547.000,450.000,3.619373,1.079027,513.549,305.422,636.581,460.702,0.906885,detected
367,17.476190,near,,,,,,,,,,0.000000,missing
367,17.476190,far,60,544.000,451.000,3.586070,1.020802,510.653,309.483,630.686,460.975,0.923085,detected
368,17.523810,near,,,,,,,,,,0.000000,missing
368,17.523810,far,60,539.000,450.000,3.539250,1.081571,506.171,310.397,625.599,460.961,0.928715,detected
369,17.571429,near,,,,,,,,,,0.000000,missing
369,17.571429,far,60,537.000,447.000,3.528047,1.263830,503.779,309.806,623.661,460.552,0.910860,detected
370,17.619048,near,,,,,,,,,,0.000000,missing
370,17.619048,far,60,537.000,438.000,3.556441,1.847349,502.587,303.519,625.287,457.470,0.876970,detected
371,17.666667,near,,,,,,,,,,0.000000,missing
371,17.666667,far,60,536.000,430.000,3.573080,2.421176,502.951,297.725,624.583,450.047,0.921640,detected
372,17.714286,near,,,,,,,,,,0.000000,missing
372,17.714286,far,60,536.000,425.000,3.591610,2.809412,503.793,292.686,624.711,444.158,0.926856,detected
373,17.761905,near,,,,,,,,,,0.000000,missing
373,17.761905,far,60,536.000,418.000,3.619639,3.396667,506.397,290.943,625.256,439.273,0.923096,detected
374,17.809524,near,,,,,,,,,,0.000000,missing
374,17.809524,far,60,538.000,418.000,3.643967,3.395597,509.162,289.895,624.676,433.461,0.920748,detected
375,17.857143,near,,,,,,,,,,0.000000,missing
375,17.857143,far,60,543.000,417.000,3.709553,3.481281,515.974,290.989,627.274,430.334,0.899149,detected
376,17.904762,near,,,,,,,,,,0.000000,missing
376,17.904762,far,60,547.000,417.000,3.758487,3.479105,523.775,293.846,630.922,429.296,0.903561,detected
377,17.952381,near,,,,,,,,,,0.000000,missing
377,17.952381,far,60,552.000,418.000,3.814090,3.388114,530.572,295.497,634.517,428.994,0.896822,detected
378,18.000000,near,,,,,,,,,,0.000000,missing
378,18.000000,far,60,553.000,420.000,3.815236,3.214550,534.922,296.884,636.767,428.809,0.901186,detected
379,18.047619,near,,,,,,,,,,0.000000,missing
379,18.047619,far,60,558.000,418.000,3.886907,3.384912,537.431,299.280,636.580,428.588,0.898092,detected
380,18.095238,near,,,,,,,,,,0.000000,missing
380,18.095238,far,60,567.000,410.000,4.052674,4.120079,539.159,301.284,634.163,427.026,0.898481,detected
381,18.142857,near,,,,,,,,,,0.000000,missing
381,18.142857,far,60,570.000,410.000,4.091063,4.118241,541.249,302.516,632.966,424.994,0.831516,detected
382,18.190476,near,,,,,,,,,,0.000000,missing
382,18.190476,far,60,572.000,410.000,4.116647,4.117015,541.319,305.954,627.600,423.323,0.896869,detected
383,18.238095,near,,,,,,,,,,0.000000,missing
383,18.238095,far,60,569.000,406.000,4.109805,4.521042,544.426,311.779,623.360,420.842,0.877390,detected
384,18.285714,near,,,,,,,,,,0.000000,missing
384,18.285714,far,60,572.000,405.000,4.157753,4.623260,549.757,315.408,623.762,419.271,0.863217,detected
385,18.333333,near,,,,,,,,,,0.000000,missing
385,18.333333,far,60,577.000,399.000,4.280520,5.278207,556.315,318.685,622.571,413.798,0.873042,detected
386,18.380952,near,,,,,,,,,,0.000000,missing
386,18.380952,far,60,581.000,398.000,4.346260,5.390798,559.393,319.077,622.891,412.488,0.874488,detected
387,18.428571,near,,,,,,,,,,0.000000,missing
387,18.428571,far,60,587.000,395.000,4.463920,5.743667,560.418,316.145,622.359,409.264,0.864742,detected
388,18.476190,near,,,,,,,,,,0.000000,missing
388,18.476190,far,60,588.000,395.000,4.478183,5.742859,561.574,313.287,623.380,407.901,0.874962,detected
389,18.523810,near,,,,,,,,,,0.000000,missing
389,18.523810,far,60,591.000,394.000,4.533104,5.863316,563.701,311.139,625.499,406.611,0.856670,detected
390,18.571429,near,,,,,,,,,,0.000000,missing
390,18.571429,far,60,596.000,398.000,4.555263,5.379363,561.732,303.262,628.844,408.559,0.848775,detected
391,18.619048,near,,,,,,,,,,0.000000,missing
391,18.619048,far,60,595.000,398.000,4.541343,5.380124,555.804,296.061,627.739,409.512,0.835914,detected
392,18.666667,near,,,,,,,,,,0.000000,missing
392,18.666667,far,60,592.000,397.000,4.511269,5.499633,555.542,293.009,628.027,409.792,0.821274,detected
393,18.714286,near,,,,,,,,,,0.000000,missing
393,18.714286,far,60,591.000,398.000,4.485646,5.383172,551.150,291.136,624.961,410.604,0.856652,detected
394,18.761905,near,,,,,,,,,,0.000000,missing
394,18.761905,far,60,587.000,399.000,4.418929,5.270720,547.354,287.848,623.356,411.157,0.887887,detected
395,18.809524,near,,,,,,,,,,0.000000,missing
395,18.809524,far,60,585.000,400.000,4.380651,5.158442,543.390,284.236,621.351,411.632,0.881479,detected
396,18.857143,near,,,,,,,,,,0.000000,missing
396,18.857143,far,60,580.000,404.000,4.273102,4.723530,531.769,281.945,612.565,415.503,0.890998,detected
397,18.904762,near,,,,,,,,,,0.000000,missing
397,18.904762,far,60,575.000,406.000,4.188765,4.517091,524.615,281.156,605.299,417.104,0.880743,detected
398,18.952381,near,,,,,,,,,,0.000000,missing
398,18.952381,far,60,572.000,406.000,4.149293,4.519066,520.740,281.452,599.701,417.865,0.885949,detected
399,19.000000,near,,,,,,,,,,0.000000,missing
399,19.000000,far,60,566.000,403.000,4.094308,4.840472,518.569,281.326,595.923,418.867,0.877611,detected
400,19.047619,near,,,,,,,,,,0.000000,missing
400,19.047619,far,60,558.000,403.000,3.986542,4.846047,517.214,283.711,590.937,419.183,0.877244,detected
401,19.095238,near,,,,,,,,,,0.000000,missing
401,19.095238,far,60,548.000,409.000,3.814992,4.230377,512.575,281.518,587.795,424.639,0.874392,detected
402,19.142857,near,,,,,,,,,,0.000000,missing
402,19.142857,far,60,540.000,414.000,3.686855,3.755374,509.238,280.869,584.179,428.140,0.884291,detected
403,19.190476,near,,,,,,,,,,0.000000,missing
403,19.190476,far,60,534.000,417.000,3.599361,3.486179,504.801,281.481,578.834,429.666,0.879898,detected
404,19.238095,near,,,,,,,,,,0.000000,missing
404,19.238095,far,60,529.000,418.000,3.534441,3.400413,500.807,284.432,574.720,431.129,0.888398,detected
405,19.285714,near,,,,,,,,,,0.000000,missing
405,19.285714,far,60,522.000,419.000,3.446134,3.316791,492.963,287.685,568.345,433.010,0.910424,detected
406,19.333333,near,,,,,,,,,,0.000000,missing
406,19.333333,far,60,517.000,427.000,3.365769,2.659912,486.171,300.624,560.379,438.528,0.922362,detected
407,19.380952,near,,,,,,,,,,0.000000,missing
407,19.380952,far,60,515.000,429.000,3.338406,2.506231,483.214,305.876,558.441,441.468,0.923168,detected
408,19.428571,near,,,,,,,,,,0.000000,missing
408,19.428571,far,60,511.000,429.000,3.292950,2.508014,480.340,305.360,558.671,442.311,0.924146,detected
409,19.476190,near,,,,,,,,,,0.000000,missing
409,19.476190,far,60,506.000,425.000,3.242304,2.823690,476.334,303.310,557.830,441.479,0.916472,detected
410,19.523810,near,,,,,,,,,,0.000000,missing
410,19.523810,far,60,502.000,425.000,3.195632,2.825598,471.149,300.095,556.827,441.221,0.914053,detected
411,19.571429,near,,,,,,,,,,0.000000,missing
411,19.571429,far,60,499.000,424.000,3.161688,2.907978,462.097,297.020,551.100,439.908,0.908437,detected
412,19.619048,near,,,,,,,,,,0.000000,missing
412,19.619048,far,60,493.000,431.000,3.086968,2.364945,450.086,302.227,543.049,445.019,0.914478,detected
413,19.666667,near,,,,,,,,,,0.000000,missing
413,19.666667,far,60,489.000,440.000,3.039444,1.730282,441.616,309.258,539.368,451.870,0.931145,detected
414,19.714286,near,,,,,,,,,,0.000000,missing
414,19.714286,far,60,488.000,446.000,3.027610,1.342372,435.987,316.006,537.741,457.055,0.934061,detected
415,19.761905,near,,,,,,,,,,0.000000,missing
415,19.761905,far,60,488.000,446.000,3.027610,1.342372,433.795,323.882,537.278,459.821,0.918315,detected
416,19.809524,near,,,,,,,,,,0.000000,missing
416,19.809524,far,60,487.000,446.000,3.017308,1.342712,430.788,329.755,535.973,460.412,0.928641,detected
417,19.857143,near,,,,,,,,,,0.000000,missing
417,19.857143,far,60,479.000,445.000,2.934510,1.408357,414.328,338.315,522.775,461.346,0.915949,detected
418,19.904762,near,,,,,,,,,,0.000000,missing
418,19.904762,far,60,475.000,444.000,2.892439,1.473406,398.977,343.241,512.134,460.641,0.921353,detected
419,19.952381,near,,,,,,,,,,0.000000,missing
419,19.952381,far,60,470.000,442.000,2.838466,1.604760,386.881,349.174,503.500,460.468,0.924113,detected
420,20.000000,near,,,,,,,,,,0.000000,missing
420,20.000000,far,60,465.000,441.000,2.784428,1.672537,374.885,353.347,495.681,460.207,0.927628,detected
421,20.047619,near,,,,,,,,,,0.000000,missing
421,20.047619,far,60,460.000,439.000,2.728164,1.808699,364.944,357.193,489.534,460.169,0.924794,detected
422,20.095238,near,,,,,,,,,,0.000000,missing
422,20.095238,far,60,451.000,440.000,2.633400,1.744527,351.537,363.119,474.698,458.680,0.919110,detected
423,20.142857,near,,,,,,,,,,0.000000,missing
423,20.142857,far,60,444.000,440.000,2.558414,1.747157,341.771,368.043,463.733,457.570,0.919832,detected
424,20.190476,near,,,,,,,,,,0.000000,missing
424,20.190476,far,60,436.000,441.000,2.475689,1.683260,333.587,371.567,454.809,456.600,0.916447,detected
425,20.238095,near,,,,,,,,,,0.000000,missing
425,20.238095,far,60,429.000,442.000,2.404463,1.619683,327.556,373.555,450.040,456.536,0.915817,detected
426,20.285714,near,,,,,,,,,,0.000000,missing
426,20.285714,far,60,416.000,438.000,2.249110,1.894144,324.963,375.083,444.357,453.600,0.909520,detected
427,20.333333,near,,,,,,,,,,0.000000,missing
427,20.333333,far,60,390.000,437.000,1.959672,1.973896,316.057,373.601,437.560,452.279,0.898618,detected
428,20.380952,near,,,,,,,,,,0.000000,missing
428,20.380952,far,60,380.000,442.000,1.883171,1.637608,310.996,371.649,436.726,452.644,0.887428,detected
429,20.428571,near,,,,,,,,,,0.000000,missing
429,20.428571,far,60,372.000,442.000,1.797792,1.640544,300.958,369.994,431.493,453.466,0.905211,detected
430,20.476190,near,,,,,,,,,,0.000000,missing
430,20.476190,far,60,363.000,444.000,1.716549,1.513038,289.257,368.425,424.754,454.204,0.877830,detected
431,20.523810,near,,,,,,,,,,0.000000,missing
431,20.523810,far,60,353.000,446.000,1.626624,1.388659,278.293,366.817,420.436,456.271,0.877915,detected
432,20.571429,near,,,,,,,,,,0.000000,missing
432,20.571429,far,60,346.000,446.000,1.553417,1.391078,267.243,362.663,419.199,458.531,0.911330,detected
433,20.619048,near,,,,,,,,,,0.000000,missing
433,20.619048,far,60,338.000,446.000,1.469684,1.393843,256.545,354.681,422.304,460.705,0.924137,detected
434,20.666667,near,,,,,,,,,,0.000000,missing
434,20.666667,far,60,338.000,447.000,1.478333,1.330880,250.920,347.398,425.552,460.889,0.924494,detected
435,20.714286,near,,,,,,,,,,0.000000,missing
435,20.714286,far,60,337.000,446.000,1.459212,1.394190,247.269,339.076,429.676,459.855,0.925809,detected
436,20.761905,near,,,,,,,,,,0.000000,missing
436,20.761905,far,60,340.000,445.000,1.481997,1.456827,246.474,332.911,433.962,459.685,0.927268,detected
437,20.809524,near,,,,,,,,,,0.000000,missing
437,20.809524,far,60,342.000,445.000,1.503053,1.456124,246.346,326.492,438.136,459.373,0.935670,detected
438,20.857143,near,,,,,,,,,,0.000000,missing
438,20.857143,far,60,354.000,446.000,1.637078,1.388314,254.526,317.736,451.827,459.208,0.931813,detected
439,20.904762,near,,,,,,,,,,0.000000,missing
439,20.904762,far,60,364.000,445.000,1.734373,1.448406,265.862,311.644,463.672,459.350,0.931756,detected
440,20.952381,near,,,,,,,,,,0.000000,missing
440,20.952381,far,60,374.000,445.000,1.839333,1.444903,279.916,308.172,473.533,459.521,0.920564,detected
441,21.000000,near,,,,,,,,,,0.000000,missing
441,21.000000,far,60,384.000,442.000,1.925833,1.636141,291.490,304.414,479.515,458.242,0.905536,detected
442,21.047619,near,,,,,,,,,,0.000000,missing
442,21.047619,far,60,395.000,441.000,2.037484,1.698480,301.498,302.915,481.243,456.727,0.917923,detected
443,21.095238,near,,,,,,,,,,0.000000,missing
443,21.095238,far,60,416.000,446.000,2.282978,1.366974,316.466,307.071,486.985,459.446,0.897074,detected
444,21.142857,near,,,,,,,,,,0.000000,missing
444,21.142857,far,60,422.000,450.000,2.359671,1.119025,324.628,306.077,491.154,461.761,0.894573,detected
445,21.190476,near,,,,,,,,,,0.000000,missing
445,21.190476,far,60,425.000,450.000,2.390100,1.118059,333.528,309.086,491.175,462.650,0.913302,detected
446,21.238095,near,,,,,,,,,,0.000000,missing
446,21.238095,far,60,427.000,451.000,2.413604,1.057664,341.530,311.358,491.696,463.275,0.907508,detected
447,21.285714,near,,,,,,,,,,0.000000,missing
447,21.285714,far,60,427.000,450.000,2.410380,1.117415,348.827,311.678,493.987,463.281,0.913597,detected
448,21.333333,near,,,,,,,,,,0.000000,missing
448,21.333333,far,60,429.000,440.000,2.397529,1.752801,351.995,308.036,492.984,460.621,0.907251,detected
449,21.380952,near,,,,,,,,,,0.000000,missing
449,21.380952,far,60,426.000,440.000,2.365319,1.753932,351.591,300.528,491.515,457.743,0.915705,detected
450,21.428571,near,,,,,,,,,,0.000000,missing
450,21.428571,far,60,422.000,433.000,2.293514,2.247368,350.023,295.679,485.274,453.384,0.905688,detected
451,21.476190,near,,,,,,,,,,0.000000,missing
451,21.476190,far,60,417.000,429.000,2.218431,2.550162,348.249,291.123,476.920,447.193,0.905411,detected
452,21.523810,near,,,,,,,,,,0.000000,missing
452,21.523810,far,60,414.000,425.000,2.163025,2.867808,347.582,287.955,470.104,442.867,0.892518,detected
453,21.571429,near,,,,,,,,,,0.000000,missing
453,21.571429,far,60,409.000,422.000,2.086441,3.118490,348.731,284.264,466.210,438.923,0.889340,detected
454,21.619048,near,,,,,,,,,,0.000000,missing
454,21.619048,far,,404.000,421.000,2.019809,3.206022,,,,,0.000000,tracked
455,21.666667,near,87,502.000,463.000,3.156166,11.389495,437.956,300.616,547.077,476.139,0.909699,detected
455,21.666667,far,,404.000,421.000,2.019809,3.206022,,,,,0.000000,tracked
456,21.714286,near,87,499.000,462.000,3.128700,11.350206,434.543,295.969,546.111,476.153,0.915664,detected
456,21.714286,far,,404.000,421.000,2.019809,3.206022,,,,,0.000000,tracked
457,21.761905,near,87,494.000,460.000,3.082422,11.270563,423.394,285.641,540.733,476.164,0.889650,detected
457,21.761905,far,,404.000,421.000,2.019809,3.206022,,,,,0.000000,tracked
458,21.809524,near,87,490.000,460.000,3.044254,11.269750,417.045,274.310,539.849,475.887,0.878682,detected
458,21.809524,far,,404.000,421.000,2.019809,3.206022,,,,,0.000000,tracked
459,21.857143,near,87,479.000,437.000,2.931657,10.226851,405.553,263.477,529.496,469.032,0.913618,detected
459,21.857143,far,,404.000,421.000,2.019809,3.206022,,,,,0.000000,tracked
460,21.904762,near,87,476.000,429.000,2.894279,9.793591,401.467,261.000,522.552,463.094,0.902036,detected
460,21.904762,far,,404.000,421.000,2.019809,3.206022,,,,,0.000000,tracked
461,21.952381,near,87,467.000,418.000,2.776471,9.119444,398.768,261.000,514.410,456.085,0.904445,detected
461,21.952381,far,,404.000,421.000,2.019809,3.206022,,,,,0.000000,tracked
462,22.000000,near,87,464.000,420.000,2.743026,9.247611,395.646,261.000,506.281,449.781,0.904540,detected
462,22.000000,far,,404.000,421.000,2.019809,3.206022,,,,,0.000000,tracked
463,22.047619,near,87,460.000,416.000,2.686364,8.983687,391.176,261.000,497.643,444.730,0.901412,detected
463,22.047619,far,,404.000,421.000,2.019809,3.206022,,,,,0.000000,tracked
464,22.095238,near,87,444.000,428.000,2.525369,9.725665,376.919,261.000,484.707,451.671,0.896479,detected
464,22.095238,far,,,,,,,,,,0.000000,missing
465,22.142857,near,87,435.000,434.000,2.442462,10.056200,365.950,261.000,475.876,460.397,0.877954,detected
465,22.142857,far,,,,,,,,,,0.000000,missing
466,22.190476,near,87,425.000,443.000,2.365667,10.510582,355.686,261.000,466.974,468.219,0.889737,detected
466,22.190476,far,,,,,,,,,,0.000000,missing
467,22.238095,near,87,413.000,451.000,2.272337,10.876218,346.233,261.191,458.229,476.409,0.893949,detected
467,22.238095,far,,,,,,,,,,0.000000,missing
468,22.285714,near,87,398.000,464.000,2.179329,11.407792,338.716,261.000,450.893,482.161,0.879479,detected
468,22.285714,far,,,,,,,,,,0.000000,missing
469,22.333333,near,87,370.000,496.000,2.067971,12.459127,313.276,270.880,432.778,510.731,0.895336,detected
469,22.333333,far,,,,,,,,,,0.000000,missing
470,22.380952,near,87,367.000,511.000,2.102916,12.857415,302.893,286.310,420.011,524.836,0.745090,detected
470,22.380952,far,,,,,,,,,,0.000000,missing
471,22.428571,near,87,360.000,513.000,2.057461,12.906176,308.413,303.833,421.701,531.700,0.903636,detected
471,22.428571,far,,,,,,,,,,0.000000,missing
472,22.476190,near,87,360.000,511.000,2.049670,12.856729,319.130,314.727,432.360,534.698,0.914966,detected
472,22.476190,far,,,,,,,,,,0.000000,missing
473,22.523810,near,87,364.000,512.000,2.083885,12.881941,323.454,320.067,438.210,535.553,0.927868,detected
473,22.523810,far,,,,,,,,,,0.000000,missing
474,22.571429,near,87,370.000,511.000,2.125727,12.857709,325.263,320.017,443.600,535.305,0.926724,detected
474,22.571429,far,,,,,,,,,,0.000000,missing
475,22.619048,near,87,383.000,499.000,2.184121,12.544540,330.728,313.383,452.304,529.161,0.919533,detected
475,22.619048,far,,,,,,,,,,0.000000,missing
476,22.666667,near,87,396.000,491.000,2.262412,12.317611,340.306,310.794,458.768,518.913,0.918667,detected
476,22.666667,far,,,,,,,,,,0.000000,missing
477,22.714286,near,87,400.000,481.000,2.262375,12.008282,345.215,309.971,456.967,505.216,0.928076,detected
477,22.714286,far,,,,,,,,,,0.000000,missing
478,22.761905,near,87,400.000,475.000,2.240939,11.807853,347.551,311.989,453.940,497.766,0.917114,detected
478,22.761905,far,,,,,,,,,,0.000000,missing
479,22.809524,near,87,401.000,482.000,2.274456,12.040731,349.955,313.020,453.979,495.132,0.909774,detected
479,22.809524,far,,,,,,,,,,0.000000,missing
480,22.857143,near,87,411.000,478.000,2.348490,11.911242,350.015,311.975,453.843,494.892,0.918506,detected
480,22.857143,far,,,,,,,,,,0.000000,missing
481,22.904762,near,87,412.000,468.000,2.325098,11.560840,351.361,308.090,453.009,487.462,0.935452,detected
481,22.904762,far,,,,,,,,,,0.000000,missing
482,22.952381,near,87,412.000,461.000,2.300570,11.293606,349.482,301.703,452.153,483.687,0.927509,detected
482,22.952381,far,,,,,,,,,,0.000000,missing
483,23.000000,near,87,407.000,457.000,2.236847,11.130844,347.070,297.407,448.142,477.831,0.918309,detected
483,23.000000,far,,,,,,,,,,0.000000,missing
484,23.047619,near,87,402.000,450.000,2.156563,10.829278,342.474,294.330,440.593,471.437,0.899852,detected
484,23.047619,far,,,,,,,,,,0.000000,missing
485,23.095238,near,87,390.000,437.000,1.959672,10.200818,340.645,290.785,433.637,460.686,0.896925,detected
485,23.095238,far,,,,,,,,,,0.000000,missing
486,23.142857,near,87,387.000,439.000,1.939389,10.302482,334.996,287.470,426.654,454.727,0.890005,detected
486,23.142857,far,,,,,,,,,,0.000000,missing
487,23.190476,near,87,382.000,443.000,1.910815,10.499112,331.796,289.078,422.003,452.908,0.863042,detected
487,23.190476,far,,,,,,,,,,0.000000,missing
488,23.238095,near,87,380.000,442.000,1.883171,10.449920,334.021,290.850,424.727,452.104,0.882330,detected
488,23.238095,far,,,,,,,,,,0.000000,missing
489,23.285714,near,87,378.000,442.000,1.861834,10.449376,337.280,289.297,430.036,451.669,0.822981,detected
489,23.285714,far,,,,,,,,,,0.000000,missing
490,23.333333,near,87,373.000,437.000,1.772881,10.195815,339.999,296.468,430.166,449.536,0.899389,detected
490,23.333333,far,,,,,,,,,,0.000000,missing
491,23.380952,near,87,374.000,434.000,1.761686,10.037404,340.255,302.162,428.403,447.056,0.892091,detected
491,23.380952,far,92,428.000,351.000,1.720404,0.000000,411.089,272.793,448.574,361.034,0.800169,detected
492,23.428571,near,87,372.000,434.000,1.739283,10.036786,342.693,306.514,430.954,445.168,0.888846,detected
492,23.428571,far,92,432.000,350.000,1.795963,0.000000,413.357,272.433,450.903,360.769,0.711850,detected
493,23.476190,near,87,371.000,433.000,1.720291,9.982258,338.114,310.380,425.217,443.672,0.873386,detected
493,23.476190,far,92,438.000,350.000,1.932982,0.000000,417.331,272.053,455.341,360.924,0.788687,detected
494,23.523810,near,87,371.000,432.000,1.712407,9.927369,333.836,314.834,419.499,443.260,0.895550,detected
494,23.523810,far,92,442.000,349.000,2.011981,0.000000,423.133,273.043,460.862,359.977,0.835729,detected
495,23.571429,near,87,369.000,431.000,1.681593,9.871146,328.353,316.738,412.333,442.928,0.836415,detected
495,23.571429,far,92,447.000,349.000,2.127349,0.000000,427.609,274.331,465.670,359.912,0.794171,detected
496,23.619048,near,87,372.000,421.000,1.630948,9.275856,330.561,314.087,413.506,442.607,0.884667,detected
496,23.619048,far,92,452.000,353.000,2.278647,0.000000,431.785,279.700,469.386,360.867,0.796547,detected
497,23.666667,near,87,371.000,421.000,1.618770,9.275472,331.156,310.839,413.807,442.643,0.884105,detected
497,23.666667,far,92,454.000,352.000,2.314327,0.000000,433.965,286.497,470.249,361.047,0.791378,detected
498,23.714286,near,87,373.000,420.000,1.634092,9.212236,331.991,307.528,414.296,442.709,0.889693,detected
498,23.714286,far,92,454.000,352.000,2.314327,0.000000,434.608,288.871,471.408,360.970,0.780190,detected
499,23.761905,near,87,374.000,419.000,1.637279,9.147769,333.009,303.293,415.574,442.394,0.888946,detected
499,23.761905,far,92,454.000,352.000,2.314327,0.000000,434.419,289.869,472.418,360.993,0.807384,detected
500,23.809524,near,87,376.000,419.000,1.661952,9.148564,335.104,300.276,417.504,441.991,0.881026,detected
